Roll, Pitch, Yaw
-0.666145,0.138521,-1.36579
-0.664074,0.140989,-1.36211
-0.666026,0.136283,-1.36878
-0.665456,0.138337,-1.36622
-0.661945,0.138834,-1.36531
-0.660766,0.134836,-1.37106
-0.657728,0.136978,-1.36628
-0.656654,0.136993,-1.36545
-0.657621,0.137581,-1.36529
-0.660491,0.143442,-1.35779
-0.66105,0.146954,-1.35312
-0.661075,0.149717,-1.34871
-0.659781,0.14704,-1.35185
-0.659083,0.147033,-1.35243
-0.656668,0.141966,-1.35891
-0.653503,0.143607,-1.3554
-0.650686,0.145768,-1.35152
-0.650576,0.13883,-1.36051
-0.650443,0.134824,-1.36653
-0.64913,0.133002,-1.3692
-0.652356,0.141629,-1.35894
-0.654923,0.1453,-1.35438
-0.657869,0.142307,-1.35927
-0.654749,0.14454,-1.35573
-0.656614,0.144127,-1.35667
-0.658127,0.145697,-1.35477
-0.652551,0.146616,-1.35007
-0.655686,0.138821,-1.36299
-0.658072,0.143225,-1.35819
-0.657019,0.142892,-1.35782
-0.658859,0.138095,-1.36413
-0.657837,0.142577,-1.3577
-0.661357,0.143633,-1.35703
-0.660245,0.143312,-1.35617
-0.662511,0.141036,-1.36096
-0.660024,0.133561,-1.37302
-0.656322,0.141619,-1.35952
-0.656711,0.141936,-1.35912
-0.651778,0.145007,-1.35112
-0.648455,0.142593,-1.35358
-0.649851,0.142283,-1.35411
-0.649274,0.146492,-1.34827
-0.651985,0.140079,-1.35795
-0.646724,0.139336,-1.35624
-0.643098,0.137245,-1.35899
-0.644849,0.13921,-1.357
-0.644629,0.136596,-1.35911
-0.646244,0.13803,-1.35711
-0.647153,0.144421,-1.34982
-0.648175,0.144042,-1.35114
-0.648554,0.14564,-1.34959
-0.651357,0.142644,-1.35421
-0.648704,0.144307,-1.35098
-0.647787,0.14789,-1.34531
-0.644923,0.147329,-1.34504
-0.644737,0.150718,-1.33973
-0.652354,0.148018,-1.34517
-0.653697,0.153327,-1.33801
-0.648569,0.158351,-1.32886
-0.649973,0.157144,-1.33083
-0.657158,0.154617,-1.33681
-0.65754,0.159493,-1.33015
-0.658471,0.154302,-1.33778
-0.658619,0.144922,-1.3508
-0.659511,0.148977,-1.34659
-0.665653,0.144392,-1.35538
-0.664313,0.135595,-1.36725
-0.66435,0.133188,-1.37044
-0.664931,0.137936,-1.36508
-0.668799,0.14322,-1.35955
-0.671175,0.146285,-1.35556
-0.669855,0.14912,-1.35022
-0.671394,0.14651,-1.35481
-0.66898,0.148537,-1.35233
-0.666795,0.149895,-1.34943
-0.666745,0.149222,-1.3502
-0.659209,0.150487,-1.34487
-0.662052,0.143319,-1.3542
-0.654949,0.143588,-1.3525
-0.653587,0.143272,-1.35194
-0.654814,0.142402,-1.3526
-0.657313,0.144107,-1.35167
-0.660288,0.145725,-1.35022
-0.666982,0.147243,-1.35005
-0.669155,0.148623,-1.3487
-0.675768,0.140171,-1.36255
-0.677676,0.141453,-1.36048
-0.677438,0.135385,-1.36925
-0.679023,0.137467,-1.3668
-0.676191,0.137511,-1.36656
-0.669604,0.133635,-1.37142
-0.668596,0.12606,-1.38305
-0.664986,0.128158,-1.37818
-0.666891,0.125969,-1.38392
-0.669982,0.118836,-1.39503
-0.674238,0.125301,-1.38718
-0.675404,0.128538,-1.38306
-0.670861,0.131074,-1.3776
-0.666056,0.129553,-1.3791
-0.662547,0.139838,-1.36256
-0.666249,0.14611,-1.35656
-0.668503,0.145633,-1.35803
-0.668875,0.143263,-1.36054
-0.668447,0.146855,-1.35513
-0.664751,0.14382,-1.3585
-0.663217,0.142103,-1.36049
-0.661266,0.13992,-1.36238
-0.659997,0.147652,-1.35003
-0.667939,0.151002,-1.34856
-0.668312,0.154765,-1.34443
-0.660837,0.151291,-1.34605
-0.660545,0.151956,-1.34424
-0.661324,0.147256,-1.35216
-0.655629,0.151237,-1.34458
-0.656693,0.151879,-1.34342
-0.65658,0.153063,-1.34176
-0.661591,0.162038,-1.33216
-0.667653,0.162632,-1.333
-0.669473,0.165156,-1.32997
-0.667682,0.16553,-1.32895
-0.668055,0.167794,-1.32617
-0.668382,0.166635,-1.32831
-0.670003,0.164949,-1.33204
-0.661723,0.162781,-1.33106
-0.660327,0.163823,-1.32943
-0.663099,0.162313,-1.33196
-0.665804,0.158376,-1.33709
-0.661303,0.157196,-1.33793
-0.664565,0.149621,-1.34827
-0.662969,0.152795,-1.34283
-0.663639,0.155851,-1.3391
-0.666179,0.148924,-1.34938
-0.662777,0.143798,-1.35515
-0.663354,0.145394,-1.35288
-0.663962,0.143565,-1.35693
-0.668648,0.138761,-1.36486
-0.672737,0.142025,-1.36018
-0.676586,0.141767,-1.36149
-0.674388,0.133707,-1.37361
-0.672222,0.133921,-1.37244
-0.674248,0.138076,-1.36776
-0.674238,0.140612,-1.36474
-0.674928,0.14443,-1.35974
-0.672135,0.144022,-1.35936
-0.67064,0.1403,-1.36551
-0.674016,0.146004,-1.35885
-0.673971,0.147497,-1.35691
-0.677647,0.150811,-1.35324
-0.671302,0.1475,-1.35505
-0.672625,0.15278,-1.34877
-0.672579,0.154438,-1.34684
-0.668638,0.151513,-1.34962
-0.669358,0.153228,-1.34822
-0.666956,0.154273,-1.3456
-0.660821,0.151349,-1.34786
-0.657087,0.156461,-1.33869
-0.659865,0.161224,-1.33337
-0.664338,0.162341,-1.33306
-0.66476,0.155015,-1.34403
-0.662651,0.155945,-1.34169
-0.667629,0.156808,-1.34205
-0.668012,0.155701,-1.34389
-0.670333,0.150729,-1.35112
-0.666478,0.151327,-1.34759
-0.664799,0.155813,-1.34001
-0.666608,0.152792,-1.34527
-0.664378,0.157774,-1.33782
-0.661457,0.152108,-1.34425
-0.662112,0.145957,-1.35402
-0.660722,0.147985,-1.3511
-0.661868,0.144824,-1.35527
-0.660415,0.139897,-1.36169
-0.659785,0.143709,-1.35549
-0.657177,0.14197,-1.35836
-0.657454,0.138355,-1.36497
-0.661024,0.139677,-1.36341
-0.659663,0.1415,-1.35994
-0.658946,0.137343,-1.36551
-0.656996,0.140654,-1.35908
-0.653273,0.144371,-1.35215
-0.654457,0.142041,-1.35511
-0.655663,0.147166,-1.34801
-0.652065,0.146047,-1.34768
-0.653095,0.148076,-1.34585
-0.648381,0.155353,-1.33344
-0.643572,0.151027,-1.34026
-0.649181,0.1483,-1.34536
-0.654468,0.143768,-1.35284
-0.659006,0.14091,-1.35779
-0.659718,0.140716,-1.35817
-0.666388,0.140557,-1.3601
-0.668747,0.134522,-1.3692
-0.666998,0.138634,-1.36259
-0.656957,0.143085,-1.35287
-0.651282,0.140795,-1.35531
-0.652939,0.144501,-1.35031
-0.648062,0.142697,-1.35233
-0.649919,0.146293,-1.34807
-0.644052,0.149669,-1.34025
-0.647513,0.141129,-1.35443
-0.641116,0.140361,-1.35222
-0.64675,0.14215,-1.35198
-0.646877,0.147705,-1.34506
-0.64624,0.15157,-1.33983
-0.649592,0.154082,-1.33762
-0.649039,0.153157,-1.33854
-0.646428,0.151688,-1.33874
-0.643463,0.152852,-1.33594
-0.643051,0.152521,-1.33697
-0.642817,0.149139,-1.3409
-0.642597,0.146525,-1.34517
-0.64287,0.146004,-1.34625
-0.636192,0.149452,-1.33919
-0.639756,0.150752,-1.33852
-0.638982,0.14606,-1.34534
-0.644761,0.143603,-1.35016
-0.646364,0.145216,-1.34821
-0.64929,0.146741,-1.34703
-0.654926,0.150079,-1.344
-0.6579,0.148792,-1.34632
-0.653775,0.142854,-1.35603
-0.656211,0.150367,-1.34666
-0.653128,0.148217,-1.35006
-0.654217,0.147586,-1.3509
-0.654221,0.148976,-1.34948
-0.650883,0.150286,-1.34606
-0.654691,0.154029,-1.34237
-0.655085,0.151089,-1.3465
-0.649758,0.154236,-1.33936
-0.648494,0.149328,-1.34673
-0.65188,0.14863,-1.34833
-0.651241,0.149953,-1.34635
-0.653874,0.149214,-1.34798
-0.652491,0.150486,-1.34488
-0.649255,0.15365,-1.33881
-0.648739,0.152711,-1.33858
-0.650234,0.157146,-1.33194
-0.656803,0.15012,-1.34371
-0.663103,0.147991,-1.34907
-0.661861,0.149351,-1.34652
-0.660578,0.154521,-1.33851
-0.656964,0.158042,-1.33342
-0.659904,0.162709,-1.32793
-0.654147,0.161199,-1.32868
-0.655155,0.157819,-1.33422
-0.653625,0.156028,-1.33599
-0.654666,0.157426,-1.33491
-0.657125,0.160146,-1.3325
-0.653575,0.156836,-1.33564
-0.656036,0.153137,-1.34068
-0.6652,0.155481,-1.33992
-0.664917,0.152421,-1.34482
-0.660983,0.152106,-1.34532
-0.663089,0.150652,-1.34707
-0.659772,0.149857,-1.34688
-0.656117,0.141278,-1.35924
-0.654222,0.144431,-1.35328
-0.647686,0.142647,-1.35401
-0.655106,0.138405,-1.36251
-0.65615,0.14027,-1.36048
-0.657336,0.140116,-1.36079
-0.666177,0.143301,-1.35828
-0.662722,0.150792,-1.34583
-0.661334,0.149994,-1.3458
-0.663885,0.155093,-1.33962
-0.661264,0.161964,-1.32826
-0.66099,0.156636,-1.33615
-0.661105,0.157458,-1.33623
-0.661194,0.158225,-1.33459
-0.663805,0.153079,-1.34247
-0.663648,0.148217,-1.35068
-0.659788,0.143093,-1.35649
-0.661164,0.150584,-1.34624
-0.655478,0.155702,-1.33622
-0.658606,0.154656,-1.33908
-0.657863,0.156115,-1.33713
-0.661914,0.155541,-1.33989
-0.668458,0.159769,-1.33616
-0.672613,0.157053,-1.34161
-0.672021,0.144135,-1.36099
-0.664305,0.14764,-1.35261
-0.665575,0.149584,-1.3506
-0.665533,0.146894,-1.35433
-0.664771,0.144333,-1.35841
-0.661225,0.145814,-1.35513
-0.662035,0.148669,-1.35023
-0.660419,0.141565,-1.36006
-0.65733,0.139356,-1.36219
-0.657612,0.138637,-1.3624
-0.658542,0.138555,-1.3626
-0.65556,0.141023,-1.35907
-0.652746,0.134359,-1.36753
-0.653994,0.132577,-1.37082
-0.664809,0.130876,-1.3759
-0.658805,0.137107,-1.36413
-0.655823,0.123402,-1.38505
-0.66059,0.126132,-1.38297
-0.658917,0.126246,-1.38247
-0.655906,0.131414,-1.37423
-0.666373,0.129845,-1.3785
-0.66906,0.136275,-1.37036
-0.669954,0.134411,-1.37288
-0.671116,0.136031,-1.37085
-0.671483,0.138157,-1.36771
-0.6718,0.135387,-1.37323
-0.675956,0.133585,-1.37645
-0.675255,0.129341,-1.38204
-0.676675,0.129864,-1.38159
-0.677731,0.126394,-1.38722
-0.679437,0.126496,-1.38703
-0.679194,0.123266,-1.39141
-0.681514,0.118263,-1.39924
-0.681062,0.111016,-1.40873
-0.68734,0.116534,-1.40334
-0.690329,0.117788,-1.4027
-0.686289,0.122364,-1.39353
-0.686959,0.129778,-1.38445
-0.683406,0.130818,-1.38262
-0.688139,0.133238,-1.38114
-0.685327,0.129639,-1.38657
-0.678688,0.135461,-1.37404
-0.679452,0.135036,-1.37453
-0.676976,0.135808,-1.37324
-0.678094,0.132067,-1.37926
-0.681159,0.12406,-1.39006
-0.676019,0.128795,-1.38125
-0.673697,0.129355,-1.37899
-0.673547,0.129904,-1.37806
-0.675332,0.124554,-1.38601
-0.675756,0.119504,-1.39351
-0.679448,0.120636,-1.39339
-0.682897,0.121134,-1.39269
-0.679682,0.1247,-1.38688
-0.678587,0.126915,-1.38325
-0.682182,0.12822,-1.38257
-0.681122,0.126924,-1.38538
-0.678009,0.121766,-1.3924
-0.67369,0.123342,-1.38939
-0.667698,0.120917,-1.39229
-0.669549,0.119487,-1.39441
-0.668278,0.126509,-1.384
-0.672598,0.127758,-1.3838
-0.67431,0.123926,-1.38859
-0.67356,0.127351,-1.38482
-0.663781,0.133982,-1.37045
-0.658413,0.136279,-1.3648
-0.657012,0.136993,-1.36401
-0.659638,0.130677,-1.37328
-0.65636,0.135093,-1.36594
-0.653479,0.136789,-1.36196
-0.651942,0.138905,-1.35842
-0.654816,0.139724,-1.35646
-0.657146,0.144216,-1.35199
-0.659749,0.150345,-1.34577
-0.662343,0.155589,-1.33933
-0.662421,0.154692,-1.34118
-0.657119,0.156356,-1.33723
-0.654038,0.156768,-1.33549
-0.650441,0.153788,-1.3388
-0.645205,0.145123,-1.35123
-0.648252,0.14285,-1.35514
-0.655675,0.146042,-1.3527
-0.659323,0.14508,-1.35489
-0.661931,0.146697,-1.35317
-0.664008,0.140415,-1.36308
-0.664484,0.140362,-1.36358
-0.668009,0.139692,-1.36513
-0.670214,0.136338,-1.37099
-0.668393,0.140442,-1.36412
-0.664609,0.143709,-1.35732
-0.668982,0.142909,-1.35923
-0.669021,0.139358,-1.36565
-0.66721,0.141889,-1.36191
-0.664955,0.141746,-1.36185
-0.668635,0.141596,-1.36292
-0.6689,0.135032,-1.37203
-0.664699,0.135314,-1.37072
-0.66904,0.140864,-1.36363
-0.670247,0.144044,-1.35875
-0.670851,0.148263,-1.35282
-0.670297,0.144408,-1.35904
-0.664416,0.143531,-1.35721
-0.664777,0.147199,-1.35253
-0.667022,0.149254,-1.35095
-0.668544,0.150041,-1.34889
-0.666688,0.153321,-1.34388
-0.666822,0.150535,-1.34834
-0.664578,0.149324,-1.34852
-0.66479,0.142297,-1.35792
-0.664942,0.14014,-1.36101
-0.659238,0.140054,-1.35909
-0.661464,0.134159,-1.36813
-0.663968,0.136417,-1.36568
-0.663847,0.13603,-1.3655
-0.666169,0.134835,-1.36862
-0.661397,0.135097,-1.36757
-0.660049,0.132005,-1.37317
-0.662148,0.136357,-1.36836
-0.662694,0.141012,-1.36248
-0.661293,0.144838,-1.3567
-0.665971,0.149043,-1.35353
-0.661723,0.151788,-1.3468
-0.664272,0.153023,-1.34557
-0.660313,0.154775,-1.34225
-0.657238,0.151939,-1.34521
-0.647161,0.152583,-1.33914
-0.644793,0.152395,-1.33922
-0.646397,0.147703,-1.34685
-0.647364,0.144675,-1.35117
-0.648805,0.146304,-1.34848
-0.654473,0.147799,-1.34781
-0.655564,0.146735,-1.34812
-0.660413,0.141237,-1.35593
-0.654428,0.146917,-1.34518
-0.648893,0.150355,-1.33803
-0.646286,0.147749,-1.34129
-0.649299,0.143354,-1.34919
-0.648524,0.145033,-1.3465
-0.648769,0.146653,-1.34526
-0.648213,0.152672,-1.3372
-0.655061,0.15387,-1.33835
-0.655586,0.154418,-1.33701
-0.659786,0.157976,-1.33449
-0.658678,0.15493,-1.33852
-0.663517,0.150095,-1.34692
-0.659554,0.151962,-1.34474
-0.662382,0.155135,-1.34107
-0.665659,0.158137,-1.33704
-0.663563,0.149173,-1.35057
-0.665959,0.153013,-1.34601
-0.666058,0.158701,-1.33942
-0.662762,0.15363,-1.34576
-0.66031,0.158633,-1.33771
-0.663045,0.159417,-1.33712
-0.661633,0.164051,-1.33015
-0.655857,0.158634,-1.33659
-0.656864,0.156876,-1.33819
-0.659131,0.15439,-1.34357
-0.661935,0.152877,-1.34534
-0.661775,0.147503,-1.35272
-0.662399,0.142471,-1.35854
-0.664847,0.143586,-1.35733
-0.664743,0.147199,-1.3528
-0.659421,0.140818,-1.36181
-0.660289,0.142087,-1.35974
-0.661173,0.142477,-1.35944
-0.663612,0.137161,-1.36691
-0.66357,0.135284,-1.36959
-0.665446,0.139378,-1.36452
-0.667266,0.145776,-1.35715
-0.67151,0.146746,-1.35662
-0.671067,0.146285,-1.35762
-0.671219,0.14977,-1.35361
-0.673223,0.154417,-1.34685
-0.671281,0.157439,-1.34206
-0.669903,0.158295,-1.33981
-0.675461,0.153252,-1.34844
-0.677106,0.146516,-1.35931
-0.674179,0.146024,-1.35951
-0.673557,0.145031,-1.35975
-0.676845,0.138785,-1.36846
-0.677492,0.136826,-1.37205
-0.675957,0.140885,-1.36466
-0.679771,0.14666,-1.35806
-0.679506,0.144263,-1.36179
-0.682339,0.140008,-1.36828
-0.677256,0.143836,-1.36136
-0.672446,0.141567,-1.36329
-0.676211,0.137461,-1.36912
-0.675848,0.138882,-1.3666
-0.677454,0.14275,-1.36167
-0.679033,0.147803,-1.35444
-0.684451,0.147277,-1.35655
-0.673811,0.144238,-1.35683
-0.667312,0.14787,-1.34961
-0.668097,0.145956,-1.35326
-0.664449,0.139671,-1.36309
-0.66873,0.139609,-1.36477
-0.668825,0.135634,-1.37098
-0.663005,0.127976,-1.38222
-0.661468,0.126629,-1.3829
-0.665268,0.133169,-1.37466
-0.667515,0.136006,-1.37189
-0.674928,0.138105,-1.37101
-0.676549,0.134775,-1.37777
-0.672234,0.140835,-1.36627
-0.676101,0.142667,-1.36516
-0.674368,0.144376,-1.36155
-0.675547,0.138168,-1.37106
-0.672223,0.137632,-1.37
-0.667667,0.142176,-1.36295
-0.665358,0.145889,-1.35662
-0.665599,0.144061,-1.36097
-0.667257,0.147636,-1.35689
-0.662136,0.145139,-1.35844
-0.656733,0.146695,-1.353
-0.661541,0.143702,-1.35787
-0.663896,0.139469,-1.36422
-0.665688,0.14137,-1.3626
-0.661323,0.137263,-1.36811
-0.665651,0.139257,-1.36687
-0.667728,0.143076,-1.36188
-0.667824,0.141407,-1.3659
-0.664823,0.141213,-1.36567
-0.667002,0.135165,-1.37376
-0.667283,0.139278,-1.3676
-0.665519,0.141746,-1.36381
-0.663375,0.140992,-1.36371
-0.66375,0.141396,-1.36478
-0.66015,0.14453,-1.35798
-0.658338,0.144196,-1.35706
-0.65457,0.145813,-1.35365
-0.65699,0.142046,-1.35965
-0.657907,0.135394,-1.36843
-0.659549,0.138102,-1.36654
-0.655632,0.139468,-1.36203
-0.656532,0.136056,-1.36777
-0.652939,0.136189,-1.36678
-0.657838,0.134338,-1.37138
-0.656614,0.132599,-1.37263
-0.6562,0.124538,-1.38345
-0.658544,0.120869,-1.3883
-0.660782,0.115465,-1.39622
-0.661252,0.115399,-1.39767
-0.663809,0.120666,-1.39029
-0.662367,0.117811,-1.394
-0.660198,0.120943,-1.3881
-0.66138,0.12532,-1.38109
-0.663305,0.126111,-1.38113
-0.65932,0.132749,-1.37051
-0.66187,0.13896,-1.36324
-0.664413,0.14151,-1.36161
-0.662999,0.135513,-1.36997
-0.665235,0.13568,-1.37064
-0.668918,0.131962,-1.3765
-0.669523,0.140165,-1.36485
-0.675551,0.13955,-1.36682
-0.672737,0.143438,-1.36075
-0.672542,0.145128,-1.35858
-0.670511,0.140876,-1.36408
-0.674515,0.136874,-1.37089
-0.679573,0.138957,-1.36885
-0.674523,0.13448,-1.37336
-0.673811,0.138691,-1.36717
-0.673574,0.137327,-1.37026
-0.674733,0.134898,-1.37363
-0.676089,0.138551,-1.36874
-0.674207,0.141076,-1.36482
-0.667449,0.144848,-1.35644
-0.667686,0.145105,-1.3573
-0.665861,0.146706,-1.35404
-0.663657,0.143752,-1.35739
-0.664066,0.136232,-1.36916
-0.666429,0.13501,-1.37145
-0.664673,0.137182,-1.36739
-0.669718,0.139293,-1.36557
-0.677452,0.141201,-1.36495
-0.674476,0.132676,-1.37618
-0.671674,0.136946,-1.36903
-0.673538,0.137066,-1.37032
-0.666062,0.13522,-1.37039
-0.663756,0.135439,-1.37042
-0.660283,0.135666,-1.36864
-0.662319,0.141758,-1.36145
-0.660326,0.144148,-1.35795
-0.655002,0.145795,-1.35303
-0.653522,0.15019,-1.34499
-0.65013,0.15211,-1.34223
-0.649425,0.149978,-1.34625
-0.657269,0.144877,-1.35381
-0.657399,0.148429,-1.34931
-0.660027,0.143958,-1.35664
-0.664454,0.141696,-1.36178
-0.668056,0.144036,-1.36082
-0.673408,0.139807,-1.36752
-0.670842,0.135848,-1.37307
-0.668886,0.132102,-1.37715
-0.668382,0.126613,-1.38599
-0.675862,0.120884,-1.39401
-0.674942,0.121912,-1.39269
-0.680634,0.125434,-1.38993
-0.684059,0.126794,-1.38992
-0.686639,0.133358,-1.38225
-0.67923,0.123326,-1.39548
-0.676681,0.126728,-1.38997
-0.675863,0.131939,-1.3822
-0.673702,0.136277,-1.37462
-0.676621,0.138383,-1.37171
-0.678785,0.138411,-1.37222
-0.677652,0.137037,-1.37496
-0.684588,0.131273,-1.38358
-0.683287,0.133683,-1.37891
-0.682492,0.135102,-1.37901
-0.677221,0.126902,-1.38978
-0.677318,0.133428,-1.3799
-0.678239,0.137633,-1.37402
-0.677702,0.135729,-1.37608
-0.681172,0.126119,-1.38965
-0.681866,0.126839,-1.38911
-0.678199,0.127552,-1.38685
-0.679907,0.128813,-1.38532
-0.681369,0.131359,-1.38178
-0.6806,0.131195,-1.38112
-0.675379,0.133564,-1.37622
-0.675475,0.137741,-1.37035
-0.682866,0.142265,-1.36755
-0.68333,0.140084,-1.37042
-0.676499,0.147761,-1.35635
-0.674082,0.151706,-1.3508
-0.675899,0.150978,-1.35304
-0.667214,0.152245,-1.34738
-0.665374,0.152841,-1.34461
-0.665003,0.155357,-1.34
-0.665386,0.158915,-1.33565
-0.669643,0.155802,-1.34137
-0.669709,0.15678,-1.33969
-0.6697,0.157682,-1.33868
-0.671622,0.14679,-1.35441
-0.679323,0.148263,-1.35495
-0.680094,0.147683,-1.35642
-0.677634,0.143815,-1.362
-0.677319,0.141562,-1.36534
-0.67738,0.139404,-1.36734
-0.672908,0.139316,-1.36627
-0.674691,0.13983,-1.36709
-0.674638,0.138386,-1.37013
-0.675133,0.137795,-1.37072
-0.678678,0.139764,-1.3692
-0.674297,0.142217,-1.36442
-0.674087,0.134151,-1.3763
-0.67127,0.13046,-1.38129
-0.680331,0.132848,-1.38132
-0.674446,0.135123,-1.37554
-0.672995,0.134728,-1.37522
-0.668316,0.136894,-1.37005
-0.672284,0.141454,-1.36599
-0.674846,0.143272,-1.36295
-0.672643,0.142997,-1.36275
-0.671275,0.144669,-1.36038
-0.66931,0.14824,-1.35459
-0.667499,0.143765,-1.3608
-0.663764,0.141498,-1.36255
-0.660684,0.145204,-1.35518
-0.660617,0.141453,-1.36175
-0.656792,0.141859,-1.35981
-0.656395,0.145548,-1.35432
-0.651319,0.145115,-1.35268
-0.650453,0.144706,-1.35253
-0.653649,0.144907,-1.35413
-0.656495,0.146443,-1.35181
-0.656769,0.145959,-1.3529
-0.657647,0.148041,-1.35057
-0.658382,0.149405,-1.34838
-0.65308,0.148703,-1.34768
-0.652011,0.151953,-1.34211
-0.652549,0.153101,-1.34099
-0.65354,0.158072,-1.33395
-0.651928,0.154357,-1.33787
-0.653101,0.151456,-1.34263
-0.647651,0.152617,-1.33914
-0.641287,0.149826,-1.34156
-0.640442,0.155561,-1.33416
-0.636269,0.155074,-1.3343
-0.638205,0.155994,-1.33308
-0.639511,0.157439,-1.3325
-0.642708,0.154308,-1.3369
-0.650188,0.149396,-1.34558
-0.655354,0.148126,-1.34817
-0.654781,0.153337,-1.33985
-0.653687,0.152391,-1.34051
-0.656044,0.152897,-1.33963
-0.650994,0.153942,-1.3358
-0.652078,0.150444,-1.34016
-0.653099,0.153585,-1.33593
-0.649564,0.151244,-1.33983
-0.64898,0.147932,-1.34348
-0.644423,0.14929,-1.34002
-0.641562,0.148618,-1.34062
-0.64332,0.149935,-1.3391
-0.642451,0.148649,-1.34042
-0.64478,0.14606,-1.34454
-0.641932,0.146153,-1.34432
-0.637821,0.151538,-1.33479
-0.63383,0.14818,-1.33762
-0.637841,0.147535,-1.33965
-0.63798,0.145587,-1.34334
-0.632087,0.143718,-1.34562
-0.639671,0.146685,-1.34323
-0.637565,0.150045,-1.33716
-0.637036,0.154365,-1.33233
-0.635282,0.158723,-1.3246
-0.633463,0.156904,-1.32557
-0.637005,0.157709,-1.32621
-0.642849,0.162935,-1.32238
-0.64193,0.157514,-1.32952
-0.645169,0.152425,-1.33756
-0.652642,0.152928,-1.33929
-0.653717,0.157296,-1.33195
-0.657228,0.15221,-1.34043
-0.65805,0.149376,-1.34519
-0.654911,0.154528,-1.33675
-0.65933,0.151011,-1.34147
-0.658098,0.148824,-1.34569
-0.660352,0.146198,-1.35005
-0.658497,0.147625,-1.34737
-0.655157,0.145019,-1.35015
-0.656926,0.142597,-1.35483
-0.663754,0.146209,-1.35198
-0.664693,0.147041,-1.35047
-0.664455,0.140028,-1.36045
-0.672666,0.137907,-1.36457
-0.671259,0.136489,-1.3669
-0.661469,0.13791,-1.35968
-0.6596,0.141813,-1.35361
-0.66169,0.139603,-1.35753
-0.662345,0.139491,-1.35736
-0.662483,0.145297,-1.34959
-0.665005,0.135062,-1.36493
-0.659629,0.133263,-1.36613
-0.658438,0.133522,-1.36601
-0.658728,0.139086,-1.35774
-0.665558,0.135683,-1.36481
-0.671965,0.135826,-1.36694
-0.669535,0.131463,-1.3727
-0.671643,0.133789,-1.3701
-0.677387,0.130094,-1.37701
-0.671064,0.128562,-1.37692
-0.664573,0.128514,-1.37363
-0.661841,0.139396,-1.35869
-0.663756,0.137917,-1.36345
-0.659889,0.133453,-1.36899
-0.666479,0.13233,-1.37338
-0.661488,0.143002,-1.35601
-0.661668,0.139376,-1.36218
-0.661207,0.137336,-1.36569
-0.659916,0.145199,-1.35379
-0.660723,0.142829,-1.35721
-0.666874,0.14004,-1.36171
-0.660831,0.132091,-1.37353
-0.653121,0.135783,-1.36487
-0.652326,0.137886,-1.36186
-0.649573,0.135942,-1.36319
-0.652378,0.132166,-1.36985
-0.643755,0.132512,-1.3664
-0.643327,0.132244,-1.36562
-0.645929,0.1385,-1.35873
-0.643565,0.137103,-1.36137
-0.647208,0.13717,-1.36261
-0.647249,0.13918,-1.35971
-0.642901,0.139144,-1.35848
-0.646172,0.131839,-1.37039
-0.641446,0.134214,-1.36598
-0.641367,0.133066,-1.36814
-0.643025,0.134707,-1.36505
-0.64668,0.130994,-1.37098
-0.648191,0.13533,-1.365
-0.649613,0.144723,-1.35211
-0.653076,0.142432,-1.35602
-0.654668,0.142747,-1.35642
-0.656976,0.141901,-1.35737
-0.659322,0.14032,-1.36099
-0.654349,0.142764,-1.35598
-0.654798,0.150881,-1.34616
-0.647972,0.147609,-1.3477
-0.653247,0.143141,-1.35554
-0.651261,0.142848,-1.35593
-0.657173,0.144575,-1.35541
-0.652406,0.148187,-1.34822
-0.651648,0.147613,-1.34846
-0.654921,0.144556,-1.35316
-0.658146,0.136939,-1.36537
-0.658648,0.135088,-1.36864
-0.657639,0.142577,-1.35651
-0.658511,0.144855,-1.35522
-0.654889,0.147005,-1.35137
-0.647639,0.145947,-1.34925
-0.652344,0.147431,-1.34853
-0.649393,0.142948,-1.35428
-0.652166,0.144633,-1.35266
-0.650913,0.138957,-1.36219
-0.650218,0.140852,-1.3593
-0.645002,0.138143,-1.36072
-0.648779,0.125559,-1.38094
-0.652005,0.125674,-1.38047
-0.651227,0.128335,-1.37539
-0.653882,0.128899,-1.37582
-0.654774,0.129387,-1.37508
-0.653423,0.127389,-1.37672
-0.656647,0.128615,-1.37707
-0.657537,0.128591,-1.37625
-0.65459,0.127215,-1.37784
-0.649162,0.12451,-1.38145
-0.650483,0.127252,-1.37701
-0.655341,0.127369,-1.37785
-0.660368,0.128601,-1.37863
-0.656609,0.135607,-1.36818
-0.660479,0.131303,-1.37423
-0.661371,0.131752,-1.37412
-0.663484,0.129628,-1.37843
-0.662328,0.130204,-1.37688
-0.663562,0.126789,-1.38173
-0.661555,0.119085,-1.39143
-0.657794,0.116326,-1.39522
-0.662759,0.112345,-1.40236
-0.659455,0.112494,-1.4024
-0.657815,0.116001,-1.39655
-0.660788,0.11343,-1.40116
-0.659597,0.112394,-1.40064
-0.657466,0.123811,-1.38454
-0.660274,0.123309,-1.38649
-0.662468,0.118363,-1.39389
-0.663738,0.115099,-1.39772
-0.657788,0.112586,-1.40066
-0.660855,0.114187,-1.39951
-0.653817,0.113715,-1.39785
-0.655049,0.113845,-1.39856
-0.65598,0.120603,-1.38876
-0.660266,0.119749,-1.39142
-0.651188,0.119515,-1.3895
-0.65116,0.118703,-1.39066
-0.642087,0.121882,-1.38242
-0.643307,0.119572,-1.38743
-0.645553,0.114862,-1.39447
